
140321	13
140333	0
140339	0
140351	0
140363	0
140381	0
140401	0
140407	0
140411	0
140417	0
140419	77
140423	65
140443	0
140449	0
140453	79
140473	9
140477	29
140521	0
140527	0
140533	0
140549	0
140551	9
140557	135
140587	13
140593	71
140603	0
140611	0
140617	0
140627	0
140629	0
140639	0
140659	0
140663	0
140677	0
140681	0
140683	0
140689	0
140717	0
140729	5
140731	13
140741	0
140759	0
140761	0
140773	0
140779	7
140797	83
140813	0
140827	9
140831	41
140837	0
140839	157
140863	15
140867	13
140869	0
140891	0
140893	0
140897	31
140909	39
140929	0
140939	5
140977	0
140983	0
140989	0
141023	0
141041	0
141061	0
141067	177
141073	0
141079	183
141101	0
141107	61
141121	0
141131	0
141157	0
141161	0
141179	0
141181	0
141199	51
141209	0
141221	0
141223	0
141233	29
141241	0
141257	0
141263	7
141269	0
141277	0
141283	0
141301	21
141307	173
141311	0
141319	0
141353	3
141359	105
141371	3
141397	0
141403	53
141413	65
141439	185
141443	0
141461	41
141481	111
141497	89
141499	3
141509	0
141511	0
141529	0
141539	9
141551	69
141587	87
141601	0
141613	0
141619	195
141623	103
141629	0
141637	0
141649	0
141653	79
141667	0
141671	221
141677	117
141679	0
141689	0
141697	27
141707	0
141709	3
141719	0
141731	0
141761	0
141767	0
141769	0
141773	41
141793	0
141803	0
141811	43
141829	0
141833	0
141851	0
141853	0
141863	0
141871	163
141907	17
141917	0
141931	0
141937	13
141941	0
141959	0
141961	0
141971	141
141991	0
142007	37
142019	0
142031	0
142039	199
142049	0
142057	15
142061	0
142067	3
142097	7
142099	189
142111	11
142123	0
142151	0
142157	3
142159	5
142169	0
142183	81
142189	13
142193	133
142211	29
142217	0
142223	0
142231	121
142237	53
142271	177
142297	0
142319	37
142327	0
142357	0
142369	0
142381	23
142391	3
142403	0
142421	0
142427	0
142433	0
142453	0
142469	0
142501	0
142529	0
142537	0
142543	0
142547	0
142553	9
142559	15
142567	7
142573	0
142589	0
142591	0
142601	11
142607	5
142609	0
142619	7
142657	53
142673	7
142697	0
142699	0
142711	0
142733	5
142757	13
142759	0
142771	209
142787	0
142789	0
142799	7
142811	0
142837	139
142841	9
142867	11
142871	79
142873	105
142897	29
142903	0
142907	13
142939	213
142949	87
142963	23
142969	3
142973	0
142979	0
142981	0
142993	0
143053	35
143063	0
143093	0
143107	0
143111	3
143113	0
143137	29
143141	5
143159	0
143177	0
143197	0
143239	19
143243	21
143249	0
143257	0
143261	119
143263	0
143281	95
143287	0
143291	0
143329	77
143333	41
143357	0
143387	29
143401	135
143413	3
143419	7
143443	0
143461	0
143467	17
143477	177
143483	0
143489	0
143501	0
143503	0
143509	7
143513	0
143519	0
143527	27
143537	3
143551	33
143567	61
143569	3
143573	0
143593	0
143609	0
143617	5
143629	105
143651	0
143653	3
143669	0
143677	0
143687	0
143699	67
143711	0
143719	151
143729	0
143743	169
143779	0
143791	0
143797	15
143807	0
143813	0
143821	0
143827	0
143831	0
143833	0
143873	0
143879	0
143881	51
143909	3
143947	15
143953	25
143971	0
143977	17
143981	0
143999	0
144013	0
144031	0
144037	0
144061	0
144071	61
144073	13
144103	55
144139	0
144161	0
144163	0
144167	19
144169	37
144173	0
144203	0
144223	5
144241	0
144247	0
144253	27
144259	0
144271	0
144289	0
144299	129
144307	171
144311	19
144323	0
144341	0
144349	9
144379	0
144383	0
144407	0
144409	33
144413	0
144427	5
144439	0
144451	3
144461	7
144479	0
144481	37
144497	0
144511	0
144539	0
144541	0
144563	61
144569	0
144577	3
144583	123
144589	0
144593	137
144611	103
144629	81
144659	0
144667	0
144671	0
144701	0
144709	0
144719	0
144731	0
144737	0
144751	0
144757	0
144763	0
144773	0
144779	139
144791	0
144817	99
144829	0
144839	0
144847	13
144883	0
144887	0
144889	0
144899	45
144917	0
144931	0
144941	0
144961	191
144967	33
144973	13
144983	15
145007	0
145009	0
145021	21
145031	3
145037	0
145043	0
145063	0
145069	0
145091	0
145109	15
145121	5
145133	0
145139	0
145177	0
145193	0
145207	0
145213	39
145219	0
145253	7
145259	5
145267	0
145283	45
145289	41
145303	0
145307	0
145349	35
145361	0
145381	17
145391	0
145399	11
145417	0
145423	27
145433	3
145441	0
145451	0
145459	29
145463	0
145471	0
145477	0
145487	9
145501	0
145511	3
145513	0
145517	0
145531	39
145543	0
145547	3
145549	17
145577	0
145589	0
145601	0
145603	107
145633	0
145637	0
145643	3
145661	71
145679	0
145681	0
145687	29
145703	0
145709	0
145721	0
145723	17
145753	119
145757	139
145759	0
145771	93
145777	5
145799	0
145807	0
145819	5
145823	57
145829	0
145861	0
145879	0
145897	219
145903	35
145931	0
145933	0
145949	0
145963	133
145967	0
145969	0
145987	5
145991	0
146009	0
146011	3
146021	13
146023	0
146033	0
146051	45
146057	0
146059	0
146063	0
146077	85
146093	0
146099	25
146117	0
146141	7
146161	0
146173	0
146191	0
146197	0
146203	0
146213	0
146221	11
146239	0
146249	0
146273	0
146291	0
146297	0
146299	15
146309	25
146317	87
146323	27
146347	83
146359	0
146369	0
146381	0
146383	0
146389	0
146407	5
146417	0
146423	0
146437	11
146449	0
146477	0
146513	137
146519	35
146521	0
146527	3
146539	0
146543	0
146563	3
146581	0
146603	0
146609	0
146617	0
146639	7
146647	0
146669	0
146677	0
146681	0
146683	9
146701	153
146719	0
146743	3
146749	207
146767	0
146777	0
146801	0
146807	3
146819	5
146833	0
146837	181
146843	0
146849	0
146857	0
146891	0
146893	0
146917	0
146921	37
146933	0
146941	0
146953	3
146977	0
146983	3
146987	5
146989	0
147011	0
147029	0
147031	97
147047	0
147073	33
147083	99
147089	0
147097	177
147107	213
147137	3
147139	53
147151	0
147163	17
147179	0
147197	0
147209	0
147211	41
147221	0
147227	37
147229	0
147253	3
147263	0
147283	0
147289	5
147293	3
147299	0
147311	219
147319	75
147331	0
147341	71
147347	221
147353	5
147377	0
147391	13
147397	0
147401	0
147409	0
147419	3
147449	69
147451	0
147457	0
147481	11
147487	0
147503	0
147517	3
147541	3
147547	53
147551	109
147557	0
147571	0
147583	55
147607	3
147613	21
147617	0
147629	0
147647	0
147661	0
147671	0
147673	33
147689	0
147703	0
147709	0
147727	0
147739	15
147743	0
147761	0
147769	0
147773	0
147779	0
147787	0
147793	0
147799	0
147811	0
147827	5
147853	3
147859	0
147863	0
147881	141
147919	0
147937	9
147949	0
147977	0
147997	15
148013	0
148021	55
148061	181
148063	39
148073	0
148079	145
148091	0
148123	0
148139	0
148147	195
148151	47
148153	3
148157	0
148171	0
148193	3
148199	0
148201	11
148207	0
148229	0
148243	0
148249	0
148279	17
148301	19
148303	0
148331	0
148339	29
148361	15
148367	0
148381	0
148387	211
148399	3
148403	5
148411	0
148429	11
148439	31
148457	55
148469	0
148471	0
148483	0
148501	0
148513	0
148517	183
148531	0
148537	0
148549	0
148573	0
148579	0
148609	0
148627	0
148633	3
148639	155
148663	0
148667	217
148669	19
148691	43
148693	125
148711	0
148721	37
148723	0
148727	219
148747	0
148763	77
148781	0
148783	41
148793	11
148817	225
148829	9
148853	0
148859	33
148861	65
148867	0
148873	3
148891	0
148913	0
148921	11
148927	0
148931	5
148933	7
148949	0
148957	81
148961	151
148991	0
148997	0
149011	31
149021	37
149027	39
149033	0
149053	0
149057	11
149059	149
149069	0
149077	0
149087	0
149099	0
149101	7
149111	41
149113	203
149119	0
149143	59
149153	0
149159	9
149161	53
149173	73
149183	0
149197	13
149213	0
149239	0
149249	0
149251	85
149257	0
149269	0
149287	181
149297	0
149309	0
149323	13
149333	55
149341	37
149351	0
149371	0
149377	3
149381	0
149393	0
149399	0
149411	29
149417	5
149419	3
149423	41
149441	3
149459	0
149489	0
149491	0
149497	3
149503	157
149519	0
149521	0
149531	0
149533	9
149543	91
149551	69
149561	61
149563	11
149579	0
149603	0
149623	9
149627	0
149629	0
149689	0
149711	155
149713	13
149717	0
149729	0
149731	189
149749	183
149759	73
149767	3
149771	0
149791	0
149803	123
149827	0
149837	0
149839	13
149861	0
149867	0
149873	0
149893	213
149899	0
149909	109
149911	0
149921	45
149939	9
149953	0
149969	0
149971	0
149993	215
150001	0
150011	0
150041	0
150053	17
150061	0
150067	0
150077	217
150083	23
150089	5
150091	191
150097	0
150107	0
150131	3
150151	3
150169	0
150193	87
150197	221
150203	0
150209	0
150211	0
150217	0
150221	0
150223	57
150239	107
150247	9
150287	0
150299	0
150301	0
150323	0
150329	0
150343	159
150373	41
150377	0
150379	0
150383	3
150401	0
150407	5
150413	0
150427	0
150431	193
150439	0
150473	19
150497	0
150503	0
150517	0
150523	85
150533	13
150551	0
150559	0
150571	0
150583	157
150587	11
150589	0
150607	0
150611	5
150617	0
150649	19
150659	71
150697	0
150707	13
150721	11
150743	83
150767	0
150769	81
150779	0
150791	155
150797	173
150827	101
150833	0
150847	0
150869	13
150881	0
150883	0
150889	3
150893	0
150901	0
150907	0
150919	0
150929	47
150959	0
150961	3
150967	0
150979	5
150989	9
150991	183
151007	143
151009	0
151013	209
151027	0
151049	0
151051	197
151057	0
151091	9
151121	57
151141	0
151153	161
151157	211
151163	85
151169	0
151171	0
151189	0
151201	0
151213	0
151237	0
151241	0
151243	0
151247	0
151253	0
151273	0
151279	0
151289	0
151303	0
151337	7
151339	43
151343	0
151357	0
151379	11
151381	83
151391	0
151397	215
151423	93
151429	0
151433	0
151451	49
151471	7
151477	0
151483	23
151499	21
151507	0
151517	0
151523	0
151531	0
151537	99
151549	123
151553	0
151561	0
151573	0
151579	3
151597	0
151603	5
151607	0
151609	3
151631	7
151637	0
151643	5
151651	0
151667	223
151673	157
151681	3
151687	35
151693	0
151703	0
151717	0
151729	0
151733	0
151769	0
151771	3
151783	3
151787	0
151799	107
151813	0
151817	0
151841	0
151847	0
151849	0
151871	0
151883	0
151897	5
151901	0
151903	21
151909	33
151937	0
151939	163
151967	0
151969	17
152003	0
152017	205
152027	0
152029	0
152039	0
152041	5
152063	0
152077	0
152081	0
152083	0
152093	0
152111	0
152123	0
152147	0
152183	0
152189	0
152197	33
152203	13
152213	0
152219	25
152231	0
152239	183
152249	0
152267	27
152287	17
152293	3
152297	0
152311	7
152363	0
152377	53
152381	0
152389	0
152393	0
152407	0
152417	5
152419	0
152423	0
152429	0
152441	25
152443	3
152459	5
152461	17
152501	0
152519	0
152531	0
152533	0
152539	211
152563	0
152567	7
152597	3
152599	0
152617	17
152623	0
152629	0
152639	7
152641	15
152657	3
152671	0
152681	0
152717	55
152723	0
152729	31
152753	0
152767	0
152777	0
152783	45
152791	0
152809	0
152819	0
152821	0
152833	0
152837	3
152839	93
152843	0
152851	0
152857	0
152879	0
152897	217
152899	0
152909	17
152939	0
152941	0
152947	0
152953	3
152959	155
152981	219
152989	0
152993	0
153001	0
153059	109
153067	0
153071	0
153073	0
153077	37
153089	0
153107	13
153113	21
153133	125
153137	225
153151	187
153191	3
153247	31
153259	75
153269	95
153271	0
153277	0
153281	0
153287	0
153313	0
153319	71
153337	0
153343	0
153353	0
153359	37
153371	0
153379	0
153407	0
153409	119
153421	9
153427	87
153437	5
153443	13
153449	0
153457	0
153469	0
153487	0
153499	9
153509	5
153511	0
153521	0
153523	31
153529	0
153533	0
153557	15
153563	13
153589	3
153607	5
153611	0
153623	0
153641	0
153649	7
153689	179
153701	0
153719	0
153733	5
153739	0
153743	0
153749	99
153757	35
153763	209
153817	0
153841	0
153871	83
153877	29
153887	0
153889	0
153911	0
153913	33
153929	5
153941	0
153947	0
153949	27
153953	0
153991	0
153997	0
154001	0
154027	0
154043	0
154057	43
154061	31
154067	0
154073	0
154079	9
154081	0
154087	0
154097	13
154111	0
154127	0
154153	169
154157	145
154159	0
154181	0
154183	0
154211	0
154213	13
154229	0
154243	5
154247	19
154267	147
154277	111
154279	97
154291	0
154303	5
154313	0
154321	0
154333	5
154339	0
154351	41
154369	0
154373	85
154387	0
154409	7
154417	0
154423	0
154439	13
154459	0
154487	5
154493	0
154501	83
154523	0
154543	0
154571	0
154573	81
154579	225
154589	0
154591	0
154613	5
154619	11
154621	0
154643	17
154667	15
154669	5
154681	0
154691	3
154699	0
154723	0
154727	0
154733	87
154747	159
154753	11
154769	0
154787	0
154789	7
154799	15
154807	0
154823	0
154841	0
154849	171
154871	115
154873	0
154877	0
154883	0
154897	0
154927	0
154933	0
154937	0
154943	3
154981	0
154991	41
155003	0
155009	143
155017	9
155027	97
155047	67
155069	0
155081	111
155083	0
155087	19
155119	0
155137	155
155153	3
155161	0
155167	0
155171	0
155191	0
155201	0
155203	0
155209	185
155219	0
155231	0
155251	7
155269	0
155291	0
155299	0
155303	0
155317	211
155327	0
155333	0
155371	0
155377	0
155381	43
155383	11
155387	87
155399	13
155413	0
155423	29
155443	0
155453	109
155461	0
155473	3
155501	13
155509	11
155521	3
155537	0
155539	139
155557	0
155569	0
155579	0
155581	3
155593	19
155599	3
155609	17
155621	5
155627	0
155653	0
155657	89
155663	3
155671	187
155689	93
155693	15
155699	3
155707	115
155717	0
155719	3
155723	0
155731	0
155741	0
155747	0
155773	11
155777	97
155783	3
155797	141
155801	0
155809	0
155821	5
155833	0
155849	0
155851	0
155861	3
155863	0
155887	0
155891	0
155893	3
155921	29
156007	31
156011	143
156019	0
156041	0
156059	0
156061	157
156071	11
156089	49
156109	205
156119	0
156127	15
156131	0
156139	0
156151	0
156157	5
156217	5
156227	0
156229	155
156241	0
156253	3
156257	0
156259	0
156269	23
156307	85
156319	0
156329	41
156347	0
156353	17
156361	0
156371	0
156419	7
156421	0
156437	39
156467	23
156487	0
156491	0
156493	91
156511	139
156521	97
156539	33
156577	0
156589	0
156593	0
156601	15
156619	0
156623	0
156631	0
156641	0
156659	0
156671	181
156677	21
156679	0
156683	0
156691	0
156703	0
156707	27
156719	0
156727	0
156733	77
156749	0
156781	0
156797	75
156799	0
156817	123
156823	0
156833	0
156841	0
156887	167
156899	55
156901	29
156913	0
156941	0
156943	17
156967	159
156971	13
156979	0
157007	0
157013	0
157019	11
157037	5
157049	7
157051	0
157057	15
157061	0
157081	0
157103	13
157109	0
157127	5
157133	7
157141	29
157163	0
157177	0
157181	0
157189	0
157207	7
157211	3
157217	15
157219	0
157229	0
157231	0
157243	0
157247	0
157253	0
157259	97
157271	0
157273	0
157277	3
157279	11
157291	0
157303	0
157307	0
157321	0
157327	0
157349	87
157351	221
157363	0
157393	0
157411	153
157427	5
157429	223
157433	39
157457	151
157477	0
157483	0
157489	225
157513	0
157519	0
157523	0
157543	11
157559	0
157561	229
157571	0
157579	231
157627	0
157637	89
157639	169
157649	0
157667	0
157669	0
157679	25
157721	0
157733	3
157739	0
157747	0
157769	39
157771	5
157793	81
157799	0
157813	7
157823	0
157831	0
157837	0
157841	0
157867	35
157877	0
157889	113
157897	3
157901	0
157907	109
157931	5
157933	13
157951	0
157991	5
157999	0
158003	87
158009	0
158017	9
158029	0
158047	167
158071	43
158077	159
158113	7
158129	0
158141	3
158143	0
158161	0
158189	0
158201	7
158209	0
158227	0
158231	0
158233	0
158243	0
158261	0
158269	0
158293	0
158303	0
158329	0
158341	0
158351	0
158357	9
158359	3
158363	65
158371	0
158393	0
158407	0
158419	0
158429	0
158443	0
158449	21
158489	0
158507	0
158519	0
158527	51
158537	0
158551	175
158563	0
158567	119
158573	0
158581	123
158591	0
158597	0
158611	0
158617	0
158621	9
158633	0
158647	23
158657	87
158663	0
158699	0
158731	43
158747	0
158749	0
158759	3
158761	5
158771	141
158777	0
158791	221
158803	0
158843	0
158849	0
158863	0
158867	0
158881	0
158909	0
158923	0
158927	0
158941	0
158959	185
158981	0
158993	0
159013	27
159017	0
159023	0
159059	0
159073	0
159079	207
159097	0
159113	0
159119	75
159157	0
159161	111
159167	3
159169	57
159179	0
159191	0
159193	0
159199	15
159209	59
159223	33
159227	145
159233	3
159287	7
159293	71
159311	5
159319	0
159337	0
159347	7
159349	35
159361	0
159389	39
159403	51
159407	0
159421	0
159431	45
159437	0
159457	3
159463	0
159469	0
159473	0
159491	0
159499	211
159503	0
159521	21
159539	109
159541	0
159553	165
159563	47
159569	0
159571	85
159589	0
159617	0
159623	0
159629	15
159631	0
159667	0
159671	0
159673	0
159683	0
159697	37
159701	0
159707	0
159721	25
159737	41
159739	23
159763	17
159769	61
159773	0
159779	0
159787	0
159791	0
159793	0
159799	179
159811	0
159833	21
159839	0
159853	0
159857	73
159869	0
159871	0
159899	13
159911	5
159931	3
159937	0
159977	0
159979	169
160001	0
160009	0
160019	0
160031	0
160033	0
160049	39
160073	0
160079	0
160081	0
160087	0
160091	9
160093	161
160117	127
160141	0
160159	3
160163	0
160169	0
160183	9
160201	0
160207	0
160217	0
160231	221
160243	35
160253	0
160309	0
160313	89
160319	0
160343	0
160357	37
160367	77
160373	3
160387	9
160397	0
160403	0
160409	0
160423	0
160441	0
160453	0
160481	0
160483	0
160499	0
160507	5
160541	0
160553	0
160579	0
160583	3
160591	0
160603	0
160619	5
160621	0
160627	199
160637	153
160639	0
160649	0
160651	0
160663	0
160669	3
160681	63
160687	37
160697	101
160709	0
160711	3
160723	51
160739	0
160751	0
160753	3
160757	0
160781	41
160789	0
160807	75
160813	193
160817	35
160829	0
160841	0
160861	0
160877	0
160879	0
160883	0
160903	85
160907	0
160933	183
160967	117
160969	9
160981	7
160997	0
161009	0
161017	0
161033	39
161039	137
161047	0
161053	13
161059	0
161071	0
161087	0
161093	0
161123	0
161137	5
161141	0
161149	169
161159	0
161167	3
161201	189
161221	0
161233	95
161237	33
161263	3
161267	7
161281	0
161303	5
161309	3
161323	0
161333	21
161339	0
161341	7
161363	75
161377	0
161387	25
161407	0
161411	0
161453	0
161459	0
161461	0
161471	7
161503	0
161507	0
161521	167
161527	43
161531	21
161543	115
161561	77
161563	157
161569	59
161573	0
161591	0
161599	3
161611	0
161627	0
161639	0
161641	0
161659	3
161683	0
161717	0
161729	7
161731	0
161741	0
161743	13
161753	0
161761	0
161771	0
161773	17
161779	0
161783	57
161807	0
161831	55
161839	165
161869	0
161873	43
161879	91
161881	19
161911	171
161921	0
161923	0
161947	0
161957	0
161969	0
161971	229
161977	0
161983	5
161999	0
162007	231
162011	0
162017	59
162053	71
162059	113
162079	7
162091	31
162109	0
162119	0
162143	47
162209	9
162221	0
162229	37
162251	0
162257	0
162263	13
162269	39
162277	211
162287	45
162289	9
162293	201
162343	0
162359	15
162389	0
162391	0
162413	0
162419	0
162439	0
162451	0
162457	59
162473	13
162493	0
162499	0
162517	0
162523	195
162527	0
162529	159
162553	0
162557	7
162563	9
162577	0
162593	0
162601	0
162611	5
162623	0
162629	0
162641	57
162649	0
162671	0
162677	67
162683	0
162691	0
162703	0
162709	0
162713	0
162727	0
162731	0
162739	0
162749	0
162751	23
162779	0
162787	0
162791	11
162821	0
162823	0
162829	217
162839	33
162847	0
162853	0
162859	13
162881	47
162889	0
162901	0
162907	7
162917	59
162937	0
162947	0
162971	89
162973	219
162989	5
162997	0
163003	121
163019	0
163021	123
163027	0
163061	7
163063	0
163109	9
163117	97
163127	103
163129	0
163147	0
163151	0
163169	0
163171	0
163181	11
163193	0
163199	0
163211	0
163223	0
163243	163
163249	0
163259	0
163307	51
163309	31
163321	131
163327	0
163337	0
163351	0
163363	175
163367	13
163393	0
163403	0
163409	0
163411	95
163417	7
163433	0
163469	13
163477	99
163481	0
163483	231
163487	0
163517	117
163543	0
163561	0
163567	0
163573	129
163601	3
163613	31
163621	0
163627	3
163633	0
163637	201
163643	0
163661	0
163673	0
163679	83
163697	0
163729	0
163733	141
163741	3
163753	0
163771	157
163781	0
163789	0
163811	73
163819	0
163841	3
163847	195
163853	37
163859	0
163861	0
163871	5
163883	3
163901	0
163909	0
163927	39
163973	5
163979	11
163981	0
163987	3
163991	0
163993	0
163997	7
164011	0
164023	0
164039	0
164051	0
164057	29
164071	0
164089	0
164093	0
164113	0
164117	0
164147	0
164149	5
164173	0
164183	51
164191	0
164201	0
164209	0
164231	0
164233	7
164239	0
164249	217
164251	39
164267	53
164279	0
164291	9
164299	0
164309	0
164321	29
164341	71
164357	0
164363	0
164371	0
164377	163
164387	0
164413	0
164419	5
164429	0
164431	0
164443	0
164447	35
164449	0
164471	0
164477	0
164503	0
164513	3
164531	101
164569	175
164581	0
164587	9
164599	0
164617	0
164621	0
164623	97
164627	199
164653	0
164663	13
164677	0
164683	0
164701	0
164707	0
164729	0
164743	3
164767	0
164771	59
164789	33
164809	3
164821	123
164831	209
164837	7
164839	0
164881	3
164893	0
164911	229
164953	111
164963	231
164987	201
164999	233
165001	0
165037	173
165041	0
165047	17
165049	0
165059	0
165079	3
165083	0
165089	0
165103	27
165133	0
165161	9
165173	41
165181	0
165203	17
165211	0
165229	59
165233	109
165247	0
165287	213
165293	0
165311	0
165313	145
165317	11
165331	0
165343	29
165349	0
165367	75
165379	0
165383	97
165391	3
165397	0
165437	107
165443	0
165449	9
165457	171
165463	103
165469	0
165479	0
165511	21
165523	147
165527	41
165533	95
165541	9
165551	0
165553	0
165559	191
165569	61
165587	0
165589	19
165601	0
165611	0
165617	0
165653	0
165667	77
165673	0
165701	0
165703	123
165707	149
165709	0
165713	0
165719	0
165721	99
165749	0
165779	0
165799	3
165811	0
165817	133
165829	169
165833	0
165857	0
165877	159
165883	0
165887	0
165901	0
165931	21
165941	39
165947	207
165961	0
165983	221
166013	0
166021	0
166027	5
166031	193
166043	0
166063	0
166081	0
166099	0
166147	93
166151	23
166157	0
166169	0
166183	19
166189	0
166207	0
166219	0
166237	103
166247	0
166259	0
166273	0
166289	39
166297	11
166301	0
166303	0
166319	21
166349	13
166351	0
166357	33
166363	23
166393	11
166399	0
166403	0
166409	69
166417	0
166429	0
166457	7
166471	0
166487	195
166541	237
166561	0
166567	0
166571	0
166597	0
166601	0
166603	181
166609	0
166613	0
166619	0
166627	19
166631	5
166643	0
166657	163
166667	5
166669	0
166679	0
166693	0
166703	213
166723	5
166739	0
166741	21
166781	7
166783	0
166799	0
166807	23
166823	0
166841	0
166843	0
166847	0
166849	7
166853	0
166861	0
166867	191
166871	3
166909	27
166919	0
166931	19
166949	0
166967	0
166973	0
166979	0
166987	159
167009	0
167017	103
167021	205
167023	0
167033	0
167039	0
167047	0
167051	0
167071	0
167077	0
167081	19
167087	0
167099	3
167107	0
167113	0
167117	105
167119	11
167149	21
167159	0
167173	9
167177	0
167191	29
167197	0
167213	45
167221	0
167249	99
167261	0
167267	0
167269	0
167309	0
167311	13
167317	199
167329	207
167339	0
167341	0
167381	0
167393	0
167407	29
167413	0
167423	0
